NID,CCN,REPORTDATETIME,SHIFT,OFFENSE,METHOD,LASTMODIFIEDDATE,BLOCKSITEADDRESS,NARRATIVE,LATITUDE,LONGITUDE,CITY,STATE,WARD,ANC,SMD,DISTRICT,PSA,NEIGHBORHOODCLUSTER,HOTSPOT2006NAME,HOTSPOT2005NAME,HOTSPOT2004NAME,BUSINESSIMPROVEMENTDISTRICT
741690,9131762,9/14/2009 12:00:00 AM,UNK,SEX ABUSE,ADULT 1ST,9/15/2009 7:03:43 AM,900 B/O 23RD ST NW,"TO PROTECT THE VICTIM'S PRIVACY, THE NARRATIVE IS NOT AVAILABLE.",38.901342904848,-77.0501240875597,WASHINGTON,DC,2,2A,2A06,SECOND,207,5,NONE,NONE,NONE,NONE
741693,9131768,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:43 AM,8000 B/O EASTERN AVE NW,NO NARRATIVE IS AVAILABLE.,38.9874893318211,-77.0304025484153,WASHINGTON,DC,4,4A,4A02,FOURTH,401,16,NONE,NONE,NONE,NONE
741696,9131745,9/14/2009 12:00:00 AM,UNK,BURGLARY,2,9/15/2009 7:03:43 AM,5500 B/O 5TH ST NW,NO NARRATIVE IS AVAILABLE.,38.9569410664725,-77.0198754831408,WASHINGTON,DC,4,4D,4D02,FOURTH,403,18,NONE,NONE,NONE,NONE
741697,9131794,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:43 AM,4800 B/O RODMAN ST NW,NO NARRATIVE IS AVAILABLE.,38.9393737918616,-77.0955497848552,WASHINGTON,DC,3,3D,3D03,SECOND,205,13,NONE,NONE,NONE,NONE
741698,9131798,9/14/2009 12:00:00 AM,UNK,BURGLARY,2,9/15/2009 7:03:43 AM,400 B/O 13TH ST NE,NO NARRATIVE IS AVAILABLE.,38.8957768974169,-76.9883096634892,WASHINGTON,DC,6,6A,6A05,FIRST,103,25,NONE,NONE,NONE,NONE
741706,9131793,9/14/2009 12:00:00 AM,UNK,BURGLARY,2,9/15/2009 7:03:43 AM,800 B/O H ST NW,NO NARRATIVE IS AVAILABLE.,38.8998118590038,-77.0234565685131,WASHINGTON,DC,2,2C,2C03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
741707,9131796,9/14/2009 12:00:00 AM,UNK,ADW,GUN,9/15/2009 7:03:43 AM,2700 B/O LANGSTON PL SE,NO NARRATIVE IS AVAILABLE.,38.8561281712461,-76.9725866050647,WASHINGTON,DC,8,8B,8B03,SEVENTH,702,36,NONE,NONE,NONE,NONE
741708,9131805,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:43 AM,30TH ST SE & GAINESVILLE ST SE,NO NARRATIVE IS AVAILABLE.,38.8548413881805,-76.9657077880634,,,7,7B,7B05,SIXTH,606,35,NONE,NONE,NONE,NONE
741710,9131810,9/14/2009 12:00:00 AM,UNK,ADW,OTHER,9/15/2009 7:03:43 AM,1300 B/O COLUMBIA RD NW,NO NARRATIVE IS AVAILABLE.,38.9275817873411,-77.0311118521092,WASHINGTON,DC,1,1A,1A11,THIRD,302,2,NONE,NONE,COLUMBIA RD NW,NONE
741712,9131813,9/14/2009 12:00:00 AM,UNK,THEFT,1,9/15/2009 7:03:43 AM,4200 B/O 4TH ST SE,NO NARRATIVE IS AVAILABLE.,38.8273069173526,-77.0005343636115,WASHINGTON,DC,8,8D,8D02,SEVENTH,706,39,NONE,NONE,NONE,NONE
741714,9131795,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:43 AM,4000 B/O 9TH ST NE,NO NARRATIVE IS AVAILABLE.,38.9399783627048,-76.9936083580318,WASHINGTON,DC,5,5A,5A06,FIFTH,502,20,NONE,NONE,NONE,NONE
741719,9131815,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:43 AM,2500 B/O NAYLOR RD SE,NO NARRATIVE IS AVAILABLE.,38.867802415068,-76.9704331547257,WASHINGTON,DC,7,7B,7B02,SIXTH,606,35,NONE,NONE,NONE,NONE
741737,9131826,9/14/2009 12:00:00 AM,UNK,BURGLARY,2,9/15/2009 7:03:43 AM,1800 B/O 18TH ST NW,NO NARRATIVE IS AVAILABLE.,38.9152043036348,-77.0416588003346,WASHINGTON,DC,2,2B,2B08,SECOND,208,6,NONE,NONE,NONE,NONE
741739,9131800,9/14/2009 12:00:00 AM,UNK,ADW,OTHER,9/15/2009 7:03:43 AM,1100 B/O QUEEN ST NE,NO NARRATIVE IS AVAILABLE.,38.9074159436032,-76.988001866712,WASHINGTON,DC,5,5B,5B06,FIFTH,504,23,NONE,NONE,WEST VIRGINIA AVE NE,NONE
741742,9131821,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:44 AM,1700 B/O LANIER PL NW,NO NARRATIVE IS AVAILABLE.,38.9243107661936,-77.0423603722592,WASHINGTON,DC,1,1C,1C05,THIRD,303,1,NONE,NONE,NONE,NONE
741744,9131844,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:44 AM,3500 B/O ORDWAY ST NW,NO NARRATIVE IS AVAILABLE.,38.9362871236069,-77.069756200091,WASHINGTON,DC,3,3C,3C05,SECOND,204,15,NONE,NONE,NONE,NONE
741748,9131834,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:44 AM,2300 B/O NICHOLSON ST SE,NO NARRATIVE IS AVAILABLE.,38.8730997949661,-76.9728127231654,WASHINGTON,DC,8,8A,8A01,SIXTH,607,34,NONE,NONE,NONE,NONE
741752,9131851,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:44 AM,,NO NARRATIVE IS AVAILABLE.,0,0,WASHINGTON,DC,2,2C,2C03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
741754,9131799,9/14/2009 12:00:00 AM,UNK,ADW,GUN,9/15/2009 7:03:44 AM,1300 B/O H ST NE,NO NARRATIVE IS AVAILABLE.,38.9001990096318,-76.9869060978983,WASHINGTON,DC,6,6A,6A06,FIRST,102,25,NONE,NONE,NONE,NONE
741755,9131873,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:44 AM,1800 B/O MARYLAND AVE NE,NO NARRATIVE IS AVAILABLE.,38.9026699571831,-76.9771110689991,WASHINGTON,DC,5,5B,5B11,FIFTH,504,23,NONE,NONE,NONE,NONE
741767,9131871,9/14/2009 12:00:00 AM,UNK,ROBBERY,GUN,9/15/2009 7:03:44 AM,UNIT B/O BRANDYWINE PL SW,NO NARRATIVE IS AVAILABLE.,38.8302503446296,-77.0120809016616,WASHINGTON,DC,8,8D,8D07,SEVENTH,706,39,NONE,NONE,NONE,NONE
741769,9131865,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:44 AM,600 B/O VIRGINIA AVE SW,NO NARRATIVE IS AVAILABLE.,38.8853198443438,-77.0209128818601,WASHINGTON,DC,2,6D,6D01,FIRST,104,9,NONE,NONE,NONE,NONE
741771,9131897,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:44 AM,300 B/O TAYLOR ST NE,NO NARRATIVE IS AVAILABLE.,38.9407368487502,-77.0020462699708,WASHINGTON,DC,5,5C,5C12,FOURTH,405,19,NONE,NONE,NONE,NONE
741781,9131818,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:44 AM,500 B/O E ST NE,NO NARRATIVE IS AVAILABLE.,38.8961169806448,-76.9989772888117,WASHINGTON,DC,6,6C,6C06,FIRST,102,25,NONE,NONE,NONE,NONE
741788,9131898,9/14/2009 12:00:00 AM,UNK,BURGLARY,2,9/15/2009 7:03:44 AM,2600 B/O STANTON RD SE,NO NARRATIVE IS AVAILABLE.,38.8584703579351,-76.9905950115513,WASHINGTON,DC,8,8A,8A06,SEVENTH,703,37,NONE,NONE,NONE,NONE
741790,9131926,9/14/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:44 AM,900 B/O 17TH ST NW,NO NARRATIVE IS AVAILABLE.,38.9018983264712,-77.0385524567556,WASHINGTON,DC,2,2B,2B06,SECOND,208,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
741793,9131921,9/14/2009 12:00:00 AM,UNK,THEFT,1,9/15/2009 7:03:44 AM,UNIT B/O K ST NW,NO NARRATIVE IS AVAILABLE.,38.902215883819,-77.0107307752505,WASHINGTON,DC,6,6C,6C03,FIRST,101,8,SURSUM CORDA,SURSUM CORDA,SURSUM CORDA,NONE
741794,9131869,9/14/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:44 AM,900 B/O RHODE ISLAND AVE NE,NO NARRATIVE IS AVAILABLE.,38.922217051454,-76.9931400297491,WASHINGTON,DC,5,5B,5B03,FIFTH,505,22,NONE,NONE,NONE,NONE
741797,9131922,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:44 AM,200 B/O OAKWOOD ST SE,NO NARRATIVE IS AVAILABLE.,38.8477931556884,-77.0044502280763,WASHINGTON,DC,8,8C,8C02,SEVENTH,705,39,NONE,NONE,NONE,NONE
741798,9131918,9/14/2009 12:00:00 AM,UNK,ROBBERY,GUN,9/15/2009 7:03:44 AM,1300 B/O Q ST NW,NO NARRATIVE IS AVAILABLE.,38.9111274310568,-77.0314242715379,WASHINGTON,DC,2,2F,2F01,THIRD,307,7,NONE,NONE,NONE,NONE
741804,9131929,9/14/2009 12:00:00 AM,UNK,THEFT,1,9/15/2009 7:03:44 AM,800 B/O 15TH ST NW,NO NARRATIVE IS AVAILABLE.,38.9007698856709,-77.0336435933797,WASHINGTON,DC,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
741806,9131909,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:44 AM,1700 B/O CORCORAN ST NW,NO NARRATIVE IS AVAILABLE.,38.9118670404811,-77.0399190469888,WASHINGTON,DC,2,2B,2B03,SECOND,208,6,NONE,NONE,NONE,NONE
741810,9131934,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:45 AM,600 B/O L ST SE,NO NARRATIVE IS AVAILABLE.,38.8775225831578,-76.9970589319107,WASHINGTON,DC,6,6D,6D07,FIRST,106,27,NONE,NONE,NONE,CAPITOL RIVERFRONT BID
741816,9131933,9/14/2009 12:00:00 AM,UNK,THEFT,1,9/15/2009 7:03:45 AM,2600 B/O WOODLEY RD NW,NO NARRATIVE IS AVAILABLE.,38.9257039435118,-77.0540052694073,WASHINGTON,DC,3,3C,3C02,SECOND,204,15,NONE,NONE,NONE,NONE
741818,9131942,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:45 AM,CHAMPLAIN ST NW & KALORAMA RD NW,NO NARRATIVE IS AVAILABLE.,38.9201966051479,-77.0408689288328,WASHINGTON,DC,1,1C,1C07,THIRD,303,1,COLUMBIA RD NW & EUCLID ST NW,COLUMBIA RD NW & EUCLID ST NW,NONE,ADAMS MORGAN BID
741819,9131964,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:45 AM,900 B/O 9TH ST NW,NO NARRATIVE IS AVAILABLE.,38.9014653130943,-77.0240194834481,WASHINGTON,DC,2,2F,2F06,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
741825,9131917,9/14/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:45 AM,1600 B/O P ST NW,NO NARRATIVE IS AVAILABLE.,38.9096433423823,-77.0375066429352,WASHINGTON,DC,2,2B,2B05,SECOND,208,6,NONE,NONE,NONE,NONE
741830,9131937,9/14/2009 12:00:00 AM,UNK,ROBBERY,GUN,9/15/2009 7:03:45 AM,1500 B/O BENNING RD NE,NO NARRATIVE IS AVAILABLE.,38.8999767367049,-76.9824602204656,WASHINGTON,DC,6,6A,6A07,FIRST,103,25,NONE,NONE,NONE,NONE
741833,9131952,9/14/2009 12:00:00 AM,UNK,BURGLARY,2,9/15/2009 7:03:45 AM,500 B/O P ST NW,NO NARRATIVE IS AVAILABLE.,38.9096407115823,-77.0194146597092,WASHINGTON,DC,2,2C,2C02,THIRD,308,7,NONE,NONE,NONE,NONE
741835,9131849,9/14/2009 12:00:00 AM,UNK,BURGLARY,1 ARMED,9/15/2009 7:03:45 AM,1200 B/O 46TH ST SE,NO NARRATIVE IS AVAILABLE.,38.8752715700324,-76.9338381333171,WASHINGTON,DC,7,7E,7E01,SIXTH,604,33,NONE,NONE,NONE,NONE
741843,9131975,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:45 AM,4900 B/O JAY ST NE,NO NARRATIVE IS AVAILABLE.,38.9015598240325,-76.9306852182462,WASHINGTON,DC,7,7C,7C01,SIXTH,602,31,NONE,NONE,NONE,NONE
741844,9131944,9/14/2009 12:00:00 AM,UNK,ROBBERY,F&V,9/15/2009 7:03:45 AM,3400 B/O BENNING RD NE,NO NARRATIVE IS AVAILABLE.,38.8956392387768,-76.9519689172347,WASHINGTON,DC,7,7D,7D07,SIXTH,601,30,NONE,NONE,NONE,NONE
741849,9131983,9/14/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:45 AM,1700 B/O CORCORAN ST NW,NO NARRATIVE IS AVAILABLE.,38.9118670404811,-77.0399190469888,WASHINGTON,DC,2,2B,2B03,SECOND,208,6,NONE,NONE,NONE,NONE
741850,9131980,9/14/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:45 AM,1700 B/O CORCORAN ST NW,NO NARRATIVE IS AVAILABLE.,38.9118670404811,-77.0399190469888,WASHINGTON,DC,2,2B,2B03,SECOND,208,6,NONE,NONE,NONE,NONE
741855,9131864,9/14/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:45 AM,1400 B/O ANACOSTIA AVE NE,NO NARRATIVE IS AVAILABLE.,38.9104819358584,-76.9418057736728,WASHINGTON,DC,7,7D,7D03,SIXTH,601,29,NONE,NONE,NONE,NONE
741859,9131971,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:45 AM,5000 B/O NEW HAMPSHIRE AVE NW,NO NARRATIVE IS AVAILABLE.,38.9517496886868,-77.0128136595351,WASHINGTON,DC,4,4D,4D05,FOURTH,403,19,NONE,NONE,NONE,NONE
741871,9132001,9/14/2009 12:00:00 AM,UNK,BURGLARY,2,9/15/2009 7:03:45 AM,900 B/O 14TH ST SE,NO NARRATIVE IS AVAILABLE.,38.8790747631997,-76.9854695167591,WASHINGTON,DC,6,6B,6B07,FIRST,107,26,NONE,NONE,NONE,NONE
741873,9132018,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:45 AM,500 B/O W ST NW,NO NARRATIVE IS AVAILABLE.,38.9191855358788,-77.0198302226471,WASHINGTON,DC,1,1B,1B01,THIRD,305,3,NONE,NONE,NONE,NONE
741876,9131988,9/14/2009 12:00:00 AM,UNK,ADW,KNIFE,9/15/2009 7:03:45 AM,1100 B/O EATON RD SE,NO NARRATIVE IS AVAILABLE.,38.8599301243437,-76.9989245193633,WASHINGTON,DC,8,8C,8C01,SEVENTH,703,37,NONE,NONE,NONE,NONE
741883,9131996,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:45 AM,7100 B/O 7TH ST NW,NO NARRATIVE IS AVAILABLE.,38.9777954900626,-77.0229423475296,WASHINGTON,DC,4,4B,4B01,FOURTH,401,17,NONE,NONE,NONE,NONE
741887,9131855,9/14/2009 12:00:00 AM,UNK,THEFT,1,9/15/2009 7:03:45 AM,1500 B/O 16TH ST NW,NO NARRATIVE IS AVAILABLE.,38.9100131368313,-77.0365228399843,WASHINGTON,DC,2,2B,2B05,SECOND,208,6,NONE,NONE,NONE,NONE
741889,9131991,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:45 AM,3400 B/O HOLMEAD PL NW,NO NARRATIVE IS AVAILABLE.,38.93332887184,-77.0308661715527,WASHINGTON,DC,1,1A,1A04,THIRD,302,2,NONE,NONE,NONE,NONE
741890,9132026,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,2,9/15/2009 7:03:45 AM,300 B/O 11TH ST SE,NO NARRATIVE IS AVAILABLE.,38.8851740353719,-76.9914951141188,WASHINGTON,DC,6,6B,6B04,FIRST,106,26,NONE,NONE,NONE,NONE
741893,9131905,9/14/2009 12:00:00 AM,UNK,THEFT,1,9/15/2009 7:03:45 AM,,NO NARRATIVE IS AVAILABLE.,0,0,,,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
741896,9132015,9/14/2009 12:00:00 AM,UNK,BURGLARY,2,9/15/2009 7:03:45 AM,700 B/O GIRARD ST NW,NO NARRATIVE IS AVAILABLE.,38.9260070869402,-77.024304888012,WASHINGTON,DC,1,1B,1B09,THIRD,304,2,NONE,NONE,NONE,NONE
741897,9131989,9/14/2009 12:00:00 AM,UNK,BURGLARY,2,9/15/2009 7:03:45 AM,1200 B/O FLORIDA AVE NE,NO NARRATIVE IS AVAILABLE.,38.9026384637038,-76.9899420002242,WASHINGTON,DC,5,5B,5B08,FIFTH,504,23,NONE,NONE,NONE,NONE
741909,9132014,9/14/2009 12:00:00 AM,UNK,THEFT,1,9/15/2009 7:03:45 AM,1300 B/O 16TH ST NW,NO NARRATIVE IS AVAILABLE.,38.9080255559671,-77.0365300370028,WASHINGTON,DC,2,2B,2B05,SECOND,208,6,NONE,NONE,NONE,NONE
741911,9132031,9/14/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:45 AM,5400 B/O GEORGIA AVE NW,NO NARRATIVE IS AVAILABLE.,38.9556823952259,-77.0279546326207,WASHINGTON,DC,4,4D,4D01,FOURTH,403,18,NONE,NONE,NONE,NONE
741914,9131978,9/14/2009 12:00:00 AM,UNK,STOLEN AUTO,STOLEN AUTO,9/15/2009 7:03:45 AM,200 B/O 10TH ST NE,NO NARRATIVE IS AVAILABLE.,38.8927922440636,-76.9926493582409,WASHINGTON,DC,6,6A,6A03,FIRST,103,25,NONE,NONE,NONE,NONE
741915,9131958,9/14/2009 12:00:00 AM,UNK,ADW,KNIFE,9/15/2009 7:03:45 AM,2600 B/O ADAMS MILL RD NW,NO NARRATIVE IS AVAILABLE.,38.923636165246,-77.0441595424981,WASHINGTON,DC,1,1C,1C04,THIRD,303,1,NONE,NONE,NONE,NONE
741916,9132034,9/14/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:45 AM,900 B/O 26TH ST NW,NO NARRATIVE IS AVAILABLE.,38.9014387533984,-77.0547173685401,WASHINGTON,DC,2,2A,2A03,SECOND,207,5,NONE,NONE,NONE,NONE
741918,9132012,9/14/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:45 AM,600 B/O WATER ST SW,NO NARRATIVE IS AVAILABLE.,38.8770900215861,-77.0215992023886,WASHINGTON,DC,6,6D,6D04,FIRST,104,NONE,NONE,NONE,NONE,NONE
741933,9132053,9/14/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:50 AM,1200 B/O PENNSYLVANIA AVE NW,NO NARRATIVE IS AVAILABLE.,38.8952352444017,-77.0288635866528,WASHINGTON,DC,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
741934,9132046,9/14/2009 12:00:00 AM,UNK,ROBBERY,PBS,9/15/2009 7:03:50 AM,BROWN ST NW & NEWTON ST NW,NO NARRATIVE IS AVAILABLE.,38.9338563072631,-77.0379107028794,WASHINGTON,DC,1,1D,1D01,THIRD,301,2,NONE,NONE,NONE,NONE
741946,9132061,9/14/2009 12:00:00 AM,UNK,THEFT,1,9/15/2009 7:03:50 AM,2000 B/O KALORAMA RD NW,NO NARRATIVE IS AVAILABLE.,38.9188952430718,-77.047069472344,WASHINGTON,DC,1,1C,1C02,THIRD,303,1,NONE,NONE,NONE,NONE
741947,9132060,9/14/2009 12:00:00 AM,UNK,THEFT F/AUTO,1,9/15/2009 7:03:50 AM,2800 B/O QUARRY RD NW,NO NARRATIVE IS AVAILABLE.,38.9265409701304,-77.0402149250593,WASHINGTON,DC,1,1C,1C05,THIRD,303,1,NONE,NONE,NONE,NONE
741950,9132073,9/14/2009 12:00:00 AM,UNK,BURGLARY,2,9/15/2009 7:03:50 AM,2600 B/O DOUGLASS RD SE,NO NARRATIVE IS AVAILABLE.,38.8569621141509,-76.9880421030757,WASHINGTON,DC,8,8A,8A06,SEVENTH,703,37,NONE,NONE,NONE,NONE
741951,9132057,9/14/2009 12:00:00 AM,UNK,THEFT,2,9/15/2009 7:03:50 AM,18TH ST NW & CORCORAN ST NW,NO NARRATIVE IS AVAILABLE.,38.9118678373641,-77.0416676609037,WASHINGTON,DC,2,2B,2B03,SECOND,208,6,NONE,NONE,NONE,NONE
741957,9132066,9/14/2009 12:00:00 AM,UNK,BURGLARY,1,9/15/2009 7:03:50 AM,1100 B/O JEFFERSON ST NW,NO NARRATIVE IS AVAILABLE.,38.9551343048681,-77.0273325674157,WASHINGTON,DC,4,4D,4D01,FOURTH,403,18,NONE,NONE,NONE,NONE
741974,9132088,9/14/2009 12:00:00 AM,UNK,ADW,KNIFE,9/15/2009 7:03:50 AM,3500 B/O 6TH ST SE,NO NARRATIVE IS AVAILABLE.,38.839071056405,-76.9984542367943,WASHINGTON,DC,8,8E,8E05,SEVENTH,705,39,NONE,NONE,NONE,NONE
742012,9131685,9/14/2009 12:00:00 AM,DAY,THEFT,2,9/15/2009 7:03:51 AM,19TH ST SE & MASSACHUSETTS AVE SE,NO NARRATIVE IS AVAILABLE.,38.884556048063,-76.9772595680294,WASHINGTON,DC,6,6B,6B10,FIRST,107,26,NONE,NONE,NONE,NONE
